image,weather,time_of_day,road_type,speed,severity
05698.jpg,rainy,day,urban,69,minor
05699.jpg,snowy,night,urban,69,minor
05700.jpg,rainy,night,rural,66,minor
05701.jpg,cloudy,day,rural,71,severe
05702.jpg,rainy,dusk,rural,87,minor
05703.jpg,clear,dawn,urban,23,minor
05704.jpg,snowy,day,highway,26,moderate
05705.jpg,cloudy,dusk,highway,107,moderate
05706.jpg,rainy,night,rural,47,moderate
05707.jpg,clear,dusk,urban,20,minor
05708.jpg,rainy,dusk,rural,84,minor
05709.jpg,snowy,dawn,rural,85,minor
05710.jpg,rainy,dusk,highway,33,moderate
05711.jpg,cloudy,dusk,rural,99,minor
05712.jpg,rainy,dawn,rural,100,minor
05713.jpg,rainy,day,rural,26,severe
05714.jpg,clear,night,highway,87,moderate
05715.jpg,clear,night,rural,40,severe
05716.jpg,clear,dusk,highway,57,moderate
05717.jpg,cloudy,dusk,highway,84,moderate
05718.jpg,rainy,dusk,urban,54,severe
05719.jpg,snowy,dawn,urban,37,severe
05720.jpg,snowy,dawn,rural,69,moderate
05721.jpg,rainy,dusk,urban,90,severe
05722.jpg,rainy,night,rural,103,severe
05723.jpg,snowy,dusk,highway,106,minor
05724.jpg,cloudy,day,urban,47,severe
05725.jpg,clear,dawn,highway,83,minor
05726.jpg,cloudy,dusk,highway,76,moderate
05727.jpg,cloudy,day,urban,42,minor
05728.jpg,cloudy,dusk,highway,100,minor
05729.jpg,snowy,day,highway,58,severe
05730.jpg,rainy,night,rural,33,severe
05731.jpg,rainy,dusk,urban,101,severe
05732.jpg,snowy,dawn,highway,99,moderate
05733.jpg,rainy,dusk,highway,86,minor
05734.jpg,snowy,night,highway,106,severe
05735.jpg,snowy,dawn,highway,28,moderate
05736.jpg,rainy,dusk,urban,74,minor
05737.jpg,clear,night,rural,81,severe
05738.jpg,snowy,day,rural,81,severe
05739.jpg,clear,dawn,highway,78,minor
05740.jpg,snowy,dusk,highway,30,minor
05741.jpg,rainy,night,highway,95,minor
05742.jpg,clear,day,urban,88,minor
05743.jpg,cloudy,dawn,rural,29,minor
05744.jpg,snowy,night,highway,80,minor
05745.jpg,cloudy,dawn,rural,61,severe
05746.jpg,clear,dusk,urban,110,severe
05747.jpg,clear,day,highway,86,moderate
05748.jpg,rainy,day,rural,25,moderate
05749.jpg,cloudy,night,highway,119,minor
05750.jpg,cloudy,day,rural,39,minor
05751.jpg,clear,dawn,highway,83,moderate
05752.jpg,cloudy,day,urban,76,minor
05753.jpg,snowy,night,highway,29,minor
05754.jpg,clear,dawn,highway,111,minor
05755.jpg,cloudy,dawn,highway,57,severe
05756.jpg,clear,dawn,rural,96,minor
05757.jpg,snowy,day,highway,53,minor
05758.jpg,rainy,dawn,urban,26,moderate
05759.jpg,cloudy,dawn,highway,30,moderate
05760.jpg,rainy,dawn,highway,103,severe
05761.jpg,snowy,dusk,rural,103,minor
05762.jpg,rainy,day,urban,105,severe
05763.jpg,clear,dawn,highway,100,minor
05764.jpg,clear,dusk,rural,38,severe
05765.jpg,clear,day,highway,64,moderate
05766.jpg,rainy,dusk,highway,70,severe
05767.jpg,cloudy,dusk,rural,20,severe
05768.jpg,snowy,day,urban,103,minor
05769.jpg,snowy,dawn,urban,50,moderate
05770.jpg,rainy,day,urban,35,severe
05771.jpg,clear,night,rural,56,severe
05772.jpg,cloudy,dusk,urban,68,moderate
05773.jpg,rainy,day,highway,90,moderate
05774.jpg,rainy,dawn,highway,78,moderate
05775.jpg,cloudy,dusk,highway,66,severe
05776.jpg,clear,dawn,rural,49,minor
05777.jpg,clear,day,rural,93,moderate
05778.jpg,snowy,day,urban,45,severe
05779.jpg,snowy,dusk,highway,114,severe
05780.jpg,cloudy,dusk,rural,118,severe
05781.jpg,cloudy,dawn,urban,112,minor
05782.jpg,snowy,dusk,urban,83,moderate
05783.jpg,rainy,night,highway,32,severe
05784.jpg,clear,night,highway,61,moderate
05785.jpg,clear,dawn,highway,29,severe
05786.jpg,clear,dawn,urban,61,minor
05787.jpg,cloudy,day,rural,96,severe
05788.jpg,clear,night,rural,37,moderate
05789.jpg,clear,dawn,urban,47,moderate
05790.jpg,clear,dawn,rural,92,moderate
05791.jpg,clear,dusk,urban,23,severe
05792.jpg,snowy,dawn,rural,111,moderate
05793.jpg,clear,night,highway,81,minor
05794.jpg,snowy,night,urban,105,minor
05795.jpg,clear,day,rural,104,minor
05796.jpg,clear,dawn,highway,100,minor
05797.jpg,clear,dusk,rural,21,severe
05798.jpg,cloudy,dawn,rural,110,moderate
05799.jpg,clear,dawn,rural,96,severe
05800.jpg,cloudy,dawn,urban,26,moderate
05801.jpg,snowy,dusk,rural,51,minor
05802.jpg,snowy,dusk,urban,34,moderate
05803.jpg,rainy,dawn,rural,82,moderate
05804.jpg,clear,night,urban,37,minor
05805.jpg,snowy,dawn,urban,67,moderate
05806.jpg,cloudy,day,highway,104,severe
05807.jpg,rainy,dusk,highway,106,moderate
05808.jpg,cloudy,day,highway,106,moderate
05809.jpg,rainy,day,urban,92,severe
05810.jpg,clear,dawn,urban,116,moderate
05811.jpg,rainy,dusk,highway,40,moderate
05812.jpg,rainy,dawn,urban,65,moderate
05813.jpg,rainy,dawn,highway,59,minor
05814.jpg,rainy,day,rural,71,moderate
05815.jpg,snowy,dusk,rural,56,severe
05816.jpg,snowy,day,rural,72,severe
05817.jpg,clear,night,rural,64,moderate
05818.jpg,rainy,dusk,urban,114,minor
05819.jpg,clear,dawn,highway,33,minor
05820.jpg,clear,day,rural,75,severe
05821.jpg,cloudy,day,highway,36,moderate
05822.jpg,clear,dusk,urban,107,minor
05823.jpg,rainy,dawn,rural,94,moderate
05824.jpg,clear,dusk,urban,57,moderate
05825.jpg,cloudy,dusk,highway,102,moderate
05826.jpg,rainy,dawn,urban,29,moderate
05827.jpg,clear,night,highway,53,severe
05828.jpg,clear,dusk,urban,33,moderate
05829.jpg,clear,dusk,urban,76,minor
05830.jpg,snowy,dawn,highway,43,minor
05831.jpg,rainy,day,highway,112,severe
05832.jpg,clear,dawn,highway,101,moderate
05833.jpg,clear,day,highway,27,minor
05834.jpg,cloudy,dusk,highway,119,moderate
05835.jpg,rainy,dawn,urban,92,minor
05836.jpg,clear,dawn,highway,77,severe
05837.jpg,cloudy,dawn,highway,33,moderate
05838.jpg,snowy,night,urban,112,severe
05839.jpg,snowy,dusk,rural,21,minor
05840.jpg,cloudy,dusk,highway,94,severe
05841.jpg,rainy,day,urban,107,moderate
05842.jpg,rainy,day,urban,119,minor
05843.jpg,snowy,day,urban,65,moderate
05844.jpg,snowy,night,urban,61,severe
05845.jpg,snowy,day,urban,24,minor
05846.jpg,cloudy,night,rural,104,severe
05847.jpg,clear,dusk,highway,93,minor
05848.jpg,cloudy,dusk,urban,98,minor
05849.jpg,snowy,dusk,highway,90,severe
05850.jpg,rainy,dusk,urban,111,severe
05851.jpg,rainy,day,urban,92,minor
05852.jpg,rainy,dusk,highway,86,severe
05853.jpg,clear,night,highway,71,moderate
05854.jpg,rainy,day,urban,97,moderate
05855.jpg,cloudy,dusk,urban,101,moderate
05856.jpg,clear,day,highway,39,severe
05857.jpg,cloudy,night,rural,69,minor
05858.jpg,cloudy,night,urban,116,severe
05859.jpg,cloudy,dusk,rural,96,moderate
05860.jpg,clear,dusk,highway,43,minor
05861.jpg,cloudy,day,highway,47,minor
05862.jpg,rainy,night,urban,111,minor
05863.jpg,snowy,dawn,rural,76,minor
05864.jpg,snowy,night,highway,111,minor
05865.jpg,cloudy,night,rural,63,severe
05866.jpg,cloudy,day,highway,37,severe
05867.jpg,rainy,dusk,rural,75,severe
05868.jpg,snowy,night,urban,75,severe
05869.jpg,clear,dusk,rural,34,moderate
05870.jpg,rainy,dusk,urban,85,severe
05871.jpg,snowy,night,urban,38,severe
05872.jpg,snowy,dawn,highway,28,severe
05873.jpg,cloudy,dusk,highway,92,minor
05874.jpg,clear,night,rural,77,severe
05875.jpg,rainy,night,highway,101,minor
05876.jpg,rainy,day,highway,86,minor
05877.jpg,snowy,dawn,rural,21,severe
05878.jpg,rainy,dawn,rural,84,severe
05879.jpg,cloudy,dusk,rural,74,moderate
05880.jpg,cloudy,day,rural,49,moderate
05881.jpg,rainy,dusk,urban,61,severe
05882.jpg,rainy,dawn,rural,110,severe
05883.jpg,cloudy,dawn,urban,72,minor
05884.jpg,cloudy,dusk,highway,120,minor
05885.jpg,cloudy,day,highway,83,moderate
05886.jpg,cloudy,night,urban,55,severe
05887.jpg,cloudy,dusk,rural,44,minor
05888.jpg,clear,dusk,highway,59,severe
05889.jpg,rainy,dusk,rural,81,minor
05890.jpg,rainy,day,highway,70,moderate
05891.jpg,snowy,dusk,urban,74,severe
05892.jpg,clear,night,rural,107,moderate
05893.jpg,rainy,dusk,rural,50,severe
05894.jpg,rainy,night,highway,68,moderate
05895.jpg,cloudy,dawn,rural,118,minor
05896.jpg,cloudy,dawn,rural,110,severe
05897.jpg,clear,dusk,highway,40,moderate
05898.jpg,cloudy,day,rural,85,minor
05899.jpg,snowy,dusk,urban,61,severe
05900.jpg,cloudy,dawn,rural,28,severe
05901.jpg,clear,dusk,rural,106,severe
05902.jpg,clear,dawn,highway,49,minor
05903.jpg,cloudy,dawn,urban,61,severe
05904.jpg,clear,dusk,rural,102,severe
05905.jpg,rainy,dusk,urban,39,severe
05906.jpg,rainy,night,highway,111,severe
05907.jpg,snowy,day,highway,89,severe
05908.jpg,clear,day,highway,82,severe
05909.jpg,rainy,dawn,rural,97,severe
05910.jpg,cloudy,dusk,urban,73,severe
05911.jpg,rainy,day,highway,81,moderate
05912.jpg,snowy,dawn,highway,48,minor
05913.jpg,cloudy,night,rural,49,minor
05914.jpg,cloudy,night,highway,81,severe
05915.jpg,snowy,dawn,highway,100,minor
05916.jpg,cloudy,night,highway,31,severe
05917.jpg,clear,dawn,urban,38,severe
05918.jpg,rainy,dawn,urban,51,minor
05919.jpg,rainy,dusk,urban,51,minor
05920.jpg,clear,dusk,rural,31,moderate
05921.jpg,cloudy,dusk,urban,28,minor
05922.jpg,rainy,day,rural,50,severe
05923.jpg,snowy,dusk,urban,63,severe
05924.jpg,clear,dusk,urban,85,minor
05925.jpg,cloudy,dawn,highway,114,moderate
05926.jpg,snowy,night,urban,21,severe
05927.jpg,rainy,night,urban,115,moderate
05928.jpg,clear,night,highway,66,minor
05929.jpg,clear,day,urban,45,severe
05930.jpg,clear,dawn,highway,32,severe
05931.jpg,snowy,night,urban,47,minor
05932.jpg,cloudy,night,urban,90,severe
05933.jpg,rainy,day,rural,34,minor
05934.jpg,cloudy,night,highway,60,moderate
05935.jpg,cloudy,day,urban,80,severe
05936.jpg,cloudy,dawn,rural,20,moderate
05937.jpg,snowy,day,urban,90,moderate
05938.jpg,snowy,dusk,rural,28,severe
05939.jpg,rainy,dawn,highway,52,severe
05940.jpg,snowy,night,urban,60,moderate
05941.jpg,clear,dusk,urban,106,moderate
05942.jpg,clear,dawn,highway,33,minor
05943.jpg,snowy,night,highway,96,minor
05944.jpg,snowy,dusk,highway,73,severe
05945.jpg,clear,dusk,rural,53,minor
05946.jpg,clear,dusk,highway,75,moderate
05947.jpg,snowy,night,highway,39,minor
05948.jpg,clear,day,urban,85,moderate
05949.jpg,snowy,dusk,rural,48,moderate
05950.jpg,snowy,dawn,rural,96,moderate
05951.jpg,snowy,night,urban,117,minor
05952.jpg,cloudy,dusk,rural,68,moderate
05953.jpg,clear,night,urban,98,minor
05954.jpg,clear,dusk,urban,47,minor
05955.jpg,rainy,dawn,rural,102,moderate
05956.jpg,snowy,day,urban,117,moderate
05957.jpg,rainy,dusk,rural,52,moderate
05958.jpg,clear,night,urban,32,minor
05959.jpg,rainy,dawn,rural,86,minor
05960.jpg,snowy,dusk,highway,33,severe
05961.jpg,rainy,dawn,urban,24,severe
05962.jpg,clear,day,rural,48,minor
05963.jpg,snowy,dusk,urban,52,moderate
05964.jpg,cloudy,dawn,urban,105,moderate
05965.jpg,cloudy,dawn,highway,58,minor
05966.jpg,rainy,night,rural,104,moderate
05967.jpg,snowy,day,urban,65,severe
05968.jpg,snowy,day,rural,106,minor
05969.jpg,rainy,night,highway,66,minor
05970.jpg,snowy,dawn,urban,75,moderate
05971.jpg,cloudy,day,highway,35,moderate
05972.jpg,rainy,day,highway,56,minor
05973.jpg,cloudy,dusk,rural,35,moderate
05974.jpg,clear,night,urban,98,severe
05975.jpg,cloudy,dusk,rural,87,minor
05976.jpg,snowy,day,highway,86,severe
05977.jpg,snowy,dusk,rural,24,moderate
05978.jpg,snowy,day,rural,48,minor
05979.jpg,cloudy,day,urban,53,minor
05980.jpg,clear,night,rural,89,moderate
05981.jpg,rainy,dusk,highway,90,minor
05982.jpg,cloudy,dusk,rural,84,moderate
05983.jpg,cloudy,dusk,rural,57,severe
05984.jpg,snowy,night,highway,21,minor
05985.jpg,cloudy,dawn,rural,50,moderate
05986.jpg,cloudy,night,urban,58,severe
05987.jpg,cloudy,dawn,urban,107,moderate
05988.jpg,rainy,night,urban,59,moderate
05989.jpg,cloudy,night,highway,104,severe
05990.jpg,snowy,dusk,urban,44,severe
05991.jpg,clear,night,highway,64,moderate
05992.jpg,rainy,night,highway,51,minor
05993.jpg,snowy,day,highway,109,minor
05994.jpg,rainy,dusk,highway,112,minor
05995.jpg,rainy,dusk,highway,43,moderate
05996.jpg,cloudy,dawn,highway,102,moderate
05997.jpg,rainy,night,urban,52,minor
05998.jpg,clear,dawn,urban,97,minor
05999.jpg,cloudy,day,highway,98,moderate
06000.jpg,clear,dusk,highway,86,moderate
06001.jpg,cloudy,night,highway,39,moderate
06002.jpg,snowy,dawn,rural,67,moderate
06003.jpg,clear,day,urban,104,severe
06004.jpg,snowy,day,urban,56,minor
06005.jpg,snowy,night,rural,30,moderate
06006.jpg,snowy,day,highway,112,minor
06007.jpg,clear,dawn,highway,53,moderate
06008.jpg,clear,dawn,urban,74,moderate
06009.jpg,rainy,night,rural,114,moderate
06010.jpg,cloudy,day,urban,110,minor
06011.jpg,cloudy,day,highway,97,severe
06012.jpg,cloudy,dawn,rural,110,minor
06013.jpg,clear,dawn,highway,72,minor
06014.jpg,rainy,day,highway,59,severe
06015.jpg,clear,dusk,highway,109,moderate
06016.jpg,cloudy,day,highway,59,severe
06017.jpg,snowy,dusk,highway,53,severe
06018.jpg,snowy,dawn,urban,105,moderate
06019.jpg,snowy,night,urban,69,moderate
06020.jpg,clear,day,highway,28,minor
06021.jpg,snowy,dawn,urban,24,severe
06022.jpg,snowy,day,rural,112,moderate
06023.jpg,rainy,day,urban,54,minor
06024.jpg,snowy,dawn,rural,49,moderate
06025.jpg,snowy,night,urban,105,minor
06026.jpg,snowy,day,rural,50,severe
06027.jpg,clear,night,highway,62,moderate
06028.jpg,clear,dawn,rural,115,moderate
06029.jpg,snowy,day,urban,99,moderate
06030.jpg,clear,dawn,highway,97,moderate
06031.jpg,rainy,night,highway,80,severe
06032.jpg,clear,night,urban,94,severe
06033.jpg,cloudy,dusk,highway,84,severe
06034.jpg,snowy,dusk,urban,32,severe
06035.jpg,cloudy,night,urban,53,severe
06036.jpg,rainy,day,rural,99,moderate
06037.jpg,rainy,night,urban,107,minor
06038.jpg,rainy,dusk,urban,60,moderate
06039.jpg,rainy,dawn,urban,110,minor
06040.jpg,cloudy,night,urban,103,minor
06041.jpg,snowy,dawn,urban,40,severe
06042.jpg,rainy,dusk,highway,103,moderate
06043.jpg,snowy,night,rural,21,moderate
06044.jpg,clear,night,highway,45,severe
06045.jpg,cloudy,dawn,rural,65,moderate
06046.jpg,cloudy,dawn,rural,22,moderate
06047.jpg,clear,night,highway,87,moderate
06048.jpg,cloudy,night,highway,53,severe
06049.jpg,snowy,night,rural,94,severe
06050.jpg,cloudy,day,highway,42,minor
06051.jpg,clear,dawn,highway,29,moderate
06052.jpg,clear,dusk,highway,28,minor
06053.jpg,cloudy,dusk,rural,59,minor
06054.jpg,rainy,night,urban,90,severe
06055.jpg,clear,dawn,highway,116,moderate
06056.jpg,rainy,night,highway,80,minor
06057.jpg,cloudy,day,rural,27,severe
06058.jpg,cloudy,night,urban,45,severe
06059.jpg,cloudy,day,urban,35,severe
06060.jpg,rainy,day,highway,103,moderate
06061.jpg,rainy,dawn,highway,115,minor
06062.jpg,cloudy,night,rural,37,minor
06063.jpg,clear,dawn,highway,25,minor
06064.jpg,snowy,dawn,urban,56,moderate
06065.jpg,clear,dusk,urban,70,moderate
06066.jpg,cloudy,night,highway,92,moderate
06067.jpg,rainy,day,rural,98,minor
06068.jpg,clear,dawn,rural,55,severe
06069.jpg,cloudy,dusk,highway,39,minor
06070.jpg,snowy,night,rural,65,minor
06071.jpg,snowy,day,urban,69,moderate
06072.jpg,clear,day,rural,71,moderate
06073.jpg,snowy,day,rural,80,moderate
06074.jpg,snowy,day,highway,106,minor
06075.jpg,cloudy,dawn,highway,48,severe
06076.jpg,rainy,night,highway,48,severe
06077.jpg,cloudy,day,highway,58,severe
06078.jpg,cloudy,dusk,rural,73,moderate
06079.jpg,snowy,night,urban,44,severe
06080.jpg,cloudy,day,urban,83,moderate
06081.jpg,rainy,dusk,highway,68,severe
06082.jpg,snowy,dusk,highway,52,minor
06083.jpg,clear,dawn,urban,31,severe
06084.jpg,snowy,night,highway,76,severe
06085.jpg,clear,day,urban,96,severe
06086.jpg,rainy,dusk,rural,63,minor
06087.jpg,clear,dusk,highway,40,severe
06088.jpg,snowy,dawn,rural,90,minor
06089.jpg,cloudy,day,highway,51,minor
06090.jpg,clear,night,urban,73,moderate
06091.jpg,rainy,day,rural,45,severe
06092.jpg,rainy,night,urban,56,moderate
06093.jpg,rainy,dusk,rural,31,severe
06094.jpg,rainy,day,urban,45,severe
06095.jpg,clear,night,rural,108,minor
06096.jpg,clear,dawn,highway,86,severe
06097.jpg,rainy,night,rural,115,moderate
06098.jpg,clear,dusk,urban,78,severe
06099.jpg,clear,dusk,urban,61,minor
06100.jpg,snowy,day,urban,42,severe
06101.jpg,snowy,day,urban,33,moderate
06102.jpg,rainy,dusk,rural,86,minor
06103.jpg,clear,dawn,rural,78,minor
06104.jpg,snowy,dusk,highway,51,severe
06105.jpg,rainy,dawn,rural,102,minor
06106.jpg,snowy,dawn,rural,39,severe
06107.jpg,rainy,night,highway,27,minor
06108.jpg,snowy,dawn,highway,87,moderate
06109.jpg,clear,night,urban,38,minor
06110.jpg,rainy,night,highway,95,minor
06111.jpg,clear,dawn,urban,69,moderate
06112.jpg,rainy,dawn,highway,64,moderate
06113.jpg,snowy,dawn,highway,53,minor
06114.jpg,rainy,dawn,urban,43,minor
06115.jpg,clear,day,rural,87,severe
06116.jpg,snowy,day,urban,104,severe
06117.jpg,snowy,dusk,highway,51,severe
06118.jpg,rainy,dusk,highway,69,minor
06119.jpg,rainy,dawn,urban,33,severe
06120.jpg,rainy,night,urban,110,minor
06121.jpg,clear,dawn,urban,106,severe
06122.jpg,cloudy,dawn,rural,96,moderate
06123.jpg,snowy,day,highway,33,severe
06124.jpg,snowy,day,highway,76,moderate
06125.jpg,clear,night,highway,84,minor
06126.jpg,clear,dawn,urban,30,severe
06127.jpg,clear,dusk,rural,46,moderate
06128.jpg,snowy,dawn,highway,63,moderate
06129.jpg,cloudy,dawn,urban,75,minor
06130.jpg,cloudy,dusk,rural,99,minor
06131.jpg,snowy,night,rural,108,severe
06132.jpg,rainy,dawn,urban,48,minor
06133.jpg,rainy,day,rural,119,severe
06134.jpg,rainy,day,highway,73,severe
06135.jpg,snowy,night,urban,99,minor
06136.jpg,snowy,dawn,urban,63,minor
06137.jpg,cloudy,dawn,highway,71,severe
06138.jpg,clear,dusk,highway,57,minor
06139.jpg,snowy,day,highway,25,severe
06140.jpg,snowy,night,highway,42,moderate
06141.jpg,cloudy,dawn,rural,59,severe
06142.jpg,snowy,night,urban,46,moderate
06143.jpg,snowy,day,rural,84,moderate
06144.jpg,rainy,night,rural,55,minor
06145.jpg,snowy,night,rural,73,severe
06146.jpg,snowy,night,highway,37,moderate
06147.jpg,cloudy,dusk,rural,46,minor
06148.jpg,rainy,dawn,rural,84,severe
06149.jpg,cloudy,day,urban,107,severe
06150.jpg,snowy,day,urban,51,minor
06151.jpg,snowy,night,highway,28,minor
06152.jpg,rainy,night,rural,72,minor
06153.jpg,cloudy,dawn,rural,66,moderate
06154.jpg,cloudy,dusk,rural,59,severe
06155.jpg,rainy,night,highway,84,minor
06156.jpg,cloudy,day,rural,96,moderate
06157.jpg,snowy,night,highway,37,moderate
06158.jpg,rainy,day,rural,32,minor
06159.jpg,clear,day,urban,101,moderate
06160.jpg,rainy,dawn,highway,119,severe
06161.jpg,clear,dusk,rural,84,minor
06162.jpg,rainy,dawn,rural,75,minor
06163.jpg,snowy,dusk,highway,108,minor
06164.jpg,clear,night,urban,69,minor
06165.jpg,cloudy,night,urban,101,severe
06166.jpg,snowy,dusk,highway,115,minor
06167.jpg,clear,dusk,highway,81,minor
06168.jpg,cloudy,dawn,rural,80,moderate
06169.jpg,clear,day,urban,83,severe
06170.jpg,cloudy,day,highway,96,severe
06171.jpg,cloudy,day,urban,97,severe
06172.jpg,cloudy,dawn,urban,59,minor
06173.jpg,rainy,night,rural,43,minor
06174.jpg,rainy,dawn,rural,28,moderate
06175.jpg,rainy,dusk,rural,105,severe
06176.jpg,cloudy,dawn,highway,28,moderate
06177.jpg,snowy,night,urban,111,minor
06178.jpg,snowy,day,rural,105,severe
06179.jpg,snowy,dusk,rural,88,minor
06180.jpg,clear,night,highway,84,minor
06181.jpg,snowy,dawn,urban,47,minor
06182.jpg,snowy,dawn,highway,44,severe
06183.jpg,snowy,dusk,urban,69,moderate
06184.jpg,cloudy,dusk,highway,39,severe
06185.jpg,cloudy,dusk,rural,48,minor
06186.jpg,clear,dawn,highway,60,severe
06187.jpg,snowy,night,urban,78,moderate
06188.jpg,snowy,dusk,highway,104,severe
06189.jpg,snowy,dawn,urban,107,minor
06190.jpg,snowy,night,highway,82,moderate
06191.jpg,snowy,dawn,urban,93,minor
06192.jpg,cloudy,night,urban,106,moderate
06193.jpg,rainy,night,rural,99,minor
06194.jpg,snowy,night,rural,94,moderate
06195.jpg,cloudy,night,highway,92,minor
06196.jpg,clear,day,highway,73,minor
06197.jpg,clear,night,rural,70,severe
06198.jpg,snowy,night,urban,41,severe
06199.jpg,clear,dusk,urban,73,minor
06200.jpg,snowy,dusk,urban,91,moderate
06201.jpg,cloudy,dawn,rural,56,moderate
06202.jpg,cloudy,dusk,urban,76,moderate
06203.jpg,cloudy,dusk,urban,90,moderate
06204.jpg,snowy,dawn,rural,101,minor
06205.jpg,clear,day,urban,46,severe
06206.jpg,rainy,dusk,highway,68,severe
06207.jpg,clear,dawn,urban,49,minor
06208.jpg,rainy,dawn,rural,86,moderate
06209.jpg,snowy,dusk,highway,112,severe
06210.jpg,clear,dawn,rural,88,minor
06211.jpg,clear,dusk,rural,69,severe
06212.jpg,rainy,night,rural,96,severe
06213.jpg,rainy,dusk,urban,103,moderate
06214.jpg,cloudy,dawn,urban,108,moderate
06215.jpg,clear,dawn,urban,25,minor
06216.jpg,snowy,night,urban,25,severe
06217.jpg,rainy,dusk,urban,22,severe
06218.jpg,snowy,dusk,rural,88,minor
06219.jpg,snowy,day,urban,111,severe
06220.jpg,clear,dawn,urban,94,severe
06221.jpg,rainy,night,rural,94,minor
06222.jpg,snowy,day,highway,55,moderate
06223.jpg,rainy,dawn,highway,110,moderate
06224.jpg,clear,dawn,highway,94,moderate
06225.jpg,rainy,dawn,highway,79,minor
06226.jpg,clear,day,rural,45,minor
06227.jpg,cloudy,day,highway,80,severe
06228.jpg,rainy,dusk,urban,23,moderate
06229.jpg,snowy,dawn,urban,63,moderate
06230.jpg,cloudy,dusk,highway,37,severe
06231.jpg,clear,dawn,rural,89,severe
06232.jpg,snowy,night,urban,27,severe
06233.jpg,cloudy,night,rural,57,moderate
06234.jpg,clear,dusk,highway,115,moderate
06235.jpg,rainy,dawn,rural,104,minor
06236.jpg,clear,night,rural,119,severe
06237.jpg,cloudy,dawn,urban,106,moderate
06238.jpg,cloudy,night,urban,45,moderate
06239.jpg,rainy,day,highway,96,minor
06240.jpg,clear,night,urban,35,moderate
06241.jpg,rainy,day,highway,40,moderate
06242.jpg,rainy,day,rural,46,severe
