image,weather,time_of_day,road_type,speed,severity
04868.jpg,rainy,dusk,highway,23,minor
04869.jpg,rainy,night,urban,64,minor
04870.jpg,cloudy,night,urban,51,moderate
04871.jpg,snowy,night,urban,39,severe
04872.jpg,rainy,dusk,rural,39,minor
04873.jpg,clear,dusk,rural,44,moderate
04874.jpg,cloudy,night,urban,78,severe
04875.jpg,cloudy,day,urban,71,severe
04876.jpg,clear,dusk,urban,83,minor
04877.jpg,rainy,night,highway,95,moderate
04878.jpg,cloudy,dawn,highway,92,minor
04879.jpg,clear,night,highway,36,minor
04880.jpg,cloudy,dawn,rural,88,severe
04881.jpg,cloudy,night,urban,86,minor
04882.jpg,clear,night,rural,102,moderate
04883.jpg,snowy,dusk,highway,69,moderate
04884.jpg,snowy,dawn,highway,35,moderate
04885.jpg,clear,dusk,urban,66,severe
04886.jpg,clear,day,highway,78,minor
04887.jpg,cloudy,night,rural,36,severe
04888.jpg,cloudy,dusk,highway,79,minor
04889.jpg,rainy,dawn,rural,40,severe
04890.jpg,rainy,day,urban,109,moderate
04891.jpg,rainy,dusk,urban,65,minor
04892.jpg,clear,day,urban,34,severe
04893.jpg,snowy,dusk,highway,46,moderate
04894.jpg,rainy,dawn,urban,20,severe
04895.jpg,clear,dusk,rural,96,severe
04896.jpg,snowy,day,urban,87,minor
04897.jpg,rainy,night,highway,103,minor
04898.jpg,snowy,night,highway,109,minor
04899.jpg,clear,dawn,highway,101,minor
04900.jpg,cloudy,day,rural,80,minor
04901.jpg,clear,day,highway,117,moderate
04902.jpg,rainy,night,highway,35,minor
04903.jpg,rainy,night,urban,64,severe
04904.jpg,clear,day,highway,87,severe
04905.jpg,rainy,night,urban,22,moderate
04906.jpg,clear,night,highway,84,minor
04907.jpg,rainy,day,rural,41,severe
04908.jpg,rainy,night,rural,45,minor
04909.jpg,snowy,dawn,urban,20,minor
04910.jpg,cloudy,day,rural,57,moderate
04911.jpg,rainy,dawn,urban,78,moderate
04912.jpg,clear,day,urban,72,minor
04913.jpg,clear,night,highway,75,severe
04914.jpg,cloudy,night,rural,117,severe
04915.jpg,cloudy,night,urban,27,moderate
04916.jpg,rainy,dusk,urban,31,moderate
04917.jpg,rainy,dusk,highway,31,severe
04918.jpg,snowy,night,urban,110,severe
04919.jpg,clear,dusk,rural,72,minor
04920.jpg,cloudy,night,highway,23,severe
04921.jpg,clear,dusk,rural,68,moderate
04922.jpg,cloudy,night,urban,113,moderate
04923.jpg,rainy,dusk,highway,103,moderate
04924.jpg,snowy,dusk,rural,89,moderate
04925.jpg,snowy,dawn,rural,42,minor
04926.jpg,snowy,night,highway,105,minor
04927.jpg,cloudy,dawn,urban,38,minor
04928.jpg,clear,day,highway,110,moderate
04929.jpg,rainy,day,rural,54,severe
04930.jpg,snowy,day,rural,105,minor
04931.jpg,clear,dusk,rural,54,minor
04932.jpg,snowy,night,urban,80,minor
04933.jpg,rainy,night,highway,32,minor
04934.jpg,cloudy,dawn,rural,52,minor
04935.jpg,clear,night,urban,119,severe
04936.jpg,cloudy,night,urban,94,moderate
04937.jpg,snowy,dawn,rural,29,moderate
04938.jpg,rainy,night,urban,44,severe
04939.jpg,cloudy,day,highway,75,moderate
04940.jpg,rainy,day,urban,54,severe
04941.jpg,clear,day,highway,33,moderate
04942.jpg,snowy,dawn,rural,58,severe
04943.jpg,snowy,day,highway,44,moderate
04944.jpg,rainy,day,urban,63,moderate
04945.jpg,cloudy,dusk,urban,37,severe
04946.jpg,cloudy,dawn,urban,78,minor
04947.jpg,cloudy,day,highway,86,minor
04948.jpg,rainy,day,rural,100,minor
04949.jpg,snowy,day,highway,78,severe
04950.jpg,rainy,dawn,rural,66,minor
04951.jpg,cloudy,dawn,highway,59,moderate
04952.jpg,snowy,night,urban,63,minor
04953.jpg,cloudy,dusk,highway,89,severe
04954.jpg,clear,dusk,urban,47,minor
04955.jpg,cloudy,day,highway,70,minor
04956.jpg,rainy,day,highway,102,severe
04957.jpg,snowy,dawn,rural,36,severe
04958.jpg,snowy,day,urban,61,moderate
04959.jpg,cloudy,dawn,rural,74,severe
04960.jpg,snowy,night,rural,63,minor
04961.jpg,cloudy,dawn,rural,76,moderate
04962.jpg,snowy,day,rural,85,moderate
04963.jpg,snowy,day,urban,115,moderate
04964.jpg,rainy,dusk,highway,89,severe
04965.jpg,rainy,dawn,urban,51,severe
04966.jpg,cloudy,dusk,highway,100,minor
04967.jpg,rainy,dawn,urban,43,severe
04968.jpg,clear,night,highway,64,severe
04969.jpg,rainy,day,urban,75,moderate
04970.jpg,cloudy,dusk,urban,83,moderate
04971.jpg,rainy,day,urban,88,minor
04972.jpg,cloudy,dawn,highway,90,severe
04973.jpg,clear,night,urban,63,severe
04974.jpg,snowy,dawn,urban,40,severe
04975.jpg,snowy,night,highway,84,severe
04976.jpg,clear,dawn,rural,111,severe
04977.jpg,cloudy,dusk,rural,98,minor
04978.jpg,rainy,day,urban,79,severe
04979.jpg,clear,night,urban,87,minor
04980.jpg,cloudy,night,highway,113,severe
04981.jpg,rainy,day,rural,48,minor
04982.jpg,cloudy,night,highway,21,severe
04983.jpg,clear,dawn,highway,120,minor
04984.jpg,rainy,dusk,rural,97,severe
04985.jpg,snowy,dusk,urban,62,severe
04986.jpg,snowy,dawn,highway,110,severe
04987.jpg,rainy,dawn,rural,75,moderate
04988.jpg,cloudy,night,highway,36,severe
04989.jpg,rainy,night,urban,70,severe
04990.jpg,clear,night,rural,23,minor
04991.jpg,rainy,dusk,urban,23,severe
04992.jpg,snowy,night,rural,44,severe
04993.jpg,rainy,day,highway,30,minor
04994.jpg,cloudy,night,highway,54,minor
04995.jpg,clear,night,rural,99,minor
04996.jpg,rainy,night,urban,41,moderate
04997.jpg,snowy,night,urban,116,minor
04998.jpg,clear,dawn,urban,91,severe
04999.jpg,rainy,night,urban,101,moderate
05000.jpg,clear,day,highway,69,moderate
05001.jpg,rainy,night,rural,49,minor
05002.jpg,clear,night,rural,41,moderate
05003.jpg,clear,day,urban,21,minor
05004.jpg,rainy,dusk,urban,103,minor
05005.jpg,snowy,day,rural,65,moderate
05006.jpg,clear,day,urban,27,severe
05007.jpg,snowy,dawn,rural,81,moderate
05008.jpg,snowy,day,urban,84,moderate
05009.jpg,snowy,night,highway,91,severe
05010.jpg,snowy,day,urban,103,minor
05011.jpg,rainy,day,highway,39,severe
05012.jpg,clear,night,highway,105,severe
05013.jpg,cloudy,dusk,rural,80,moderate
05014.jpg,cloudy,day,highway,46,moderate
05015.jpg,cloudy,dusk,rural,29,minor
05016.jpg,cloudy,day,rural,85,minor
05017.jpg,cloudy,night,highway,75,severe
05018.jpg,cloudy,day,highway,22,minor
05019.jpg,clear,dawn,highway,87,severe
05020.jpg,rainy,dusk,rural,49,minor
05021.jpg,cloudy,night,urban,23,moderate
05022.jpg,snowy,dusk,urban,52,severe
05023.jpg,rainy,dawn,urban,115,moderate
05024.jpg,clear,night,urban,24,severe
05025.jpg,snowy,night,urban,61,minor
05026.jpg,rainy,night,rural,78,minor
05027.jpg,cloudy,dawn,urban,61,severe
05028.jpg,clear,dawn,urban,110,severe
05029.jpg,rainy,day,urban,43,minor
05030.jpg,clear,dawn,highway,77,severe
05031.jpg,cloudy,dusk,highway,115,severe
05032.jpg,snowy,dusk,rural,108,moderate
05033.jpg,cloudy,day,urban,51,moderate
05034.jpg,snowy,day,highway,83,minor
05035.jpg,snowy,night,urban,106,severe
05036.jpg,cloudy,night,rural,104,moderate
05037.jpg,rainy,dawn,rural,24,minor
05038.jpg,rainy,night,rural,120,severe
05039.jpg,snowy,dawn,rural,83,severe
05040.jpg,cloudy,dawn,urban,42,minor
05041.jpg,snowy,day,highway,108,moderate
05042.jpg,snowy,dusk,highway,20,severe
05043.jpg,clear,dusk,highway,113,minor
05044.jpg,cloudy,day,urban,95,moderate
05045.jpg,clear,dusk,urban,46,severe
05046.jpg,snowy,dusk,urban,95,moderate
05047.jpg,snowy,dusk,highway,29,minor
05048.jpg,clear,night,highway,116,moderate
05049.jpg,snowy,night,highway,95,severe
05050.jpg,rainy,night,rural,71,moderate
05051.jpg,rainy,night,highway,109,severe
05052.jpg,rainy,dusk,highway,29,minor
05053.jpg,rainy,day,urban,60,severe
05054.jpg,cloudy,dusk,urban,21,minor
05055.jpg,rainy,night,urban,68,minor
05056.jpg,snowy,dawn,urban,20,minor
05057.jpg,snowy,day,highway,28,minor
05058.jpg,rainy,day,urban,76,moderate
05059.jpg,cloudy,night,highway,107,minor
05060.jpg,rainy,day,urban,71,severe
05061.jpg,clear,night,rural,110,severe
05062.jpg,clear,dawn,urban,58,moderate
05063.jpg,snowy,day,highway,51,severe
05064.jpg,snowy,dawn,urban,97,severe
05065.jpg,rainy,dawn,highway,95,moderate
05066.jpg,cloudy,night,highway,59,moderate
05067.jpg,snowy,night,highway,79,minor
05068.jpg,rainy,dusk,urban,39,severe
05069.jpg,cloudy,day,highway,110,moderate
05070.jpg,rainy,day,highway,71,moderate
05071.jpg,snowy,dusk,highway,53,minor
05072.jpg,snowy,day,urban,44,moderate
05073.jpg,cloudy,night,rural,58,minor
05074.jpg,rainy,dusk,highway,119,minor
05075.jpg,clear,day,rural,117,minor
05076.jpg,clear,dusk,rural,34,minor
05077.jpg,rainy,night,rural,33,severe
05078.jpg,cloudy,day,rural,38,minor
05079.jpg,snowy,dawn,rural,34,moderate
05080.jpg,rainy,day,highway,80,moderate
05081.jpg,rainy,night,rural,117,severe
05082.jpg,snowy,dawn,urban,83,minor
05083.jpg,cloudy,dawn,rural,71,minor
05084.jpg,rainy,night,highway,27,severe
05085.jpg,snowy,day,rural,80,moderate
05086.jpg,clear,night,highway,21,severe
05087.jpg,cloudy,day,rural,78,minor
05088.jpg,cloudy,dusk,urban,40,moderate
05089.jpg,cloudy,dusk,highway,72,moderate
05090.jpg,clear,dusk,urban,72,severe
05091.jpg,clear,night,urban,103,minor
05092.jpg,snowy,dawn,rural,113,minor
05093.jpg,clear,dawn,highway,40,minor
05094.jpg,cloudy,dawn,rural,80,minor
05095.jpg,snowy,day,rural,95,moderate
05096.jpg,rainy,dusk,urban,93,minor
05097.jpg,cloudy,dawn,urban,29,moderate
05098.jpg,clear,day,highway,113,moderate
05099.jpg,snowy,day,rural,93,minor
05100.jpg,clear,day,highway,27,moderate
05101.jpg,rainy,day,rural,64,severe
05102.jpg,cloudy,dawn,rural,114,minor
05103.jpg,rainy,dusk,highway,110,minor
05104.jpg,clear,night,rural,79,severe
05105.jpg,snowy,dawn,urban,27,severe
05106.jpg,clear,night,rural,63,moderate
05107.jpg,snowy,night,highway,120,severe
05108.jpg,snowy,dawn,rural,111,severe
05109.jpg,snowy,day,rural,87,minor
05110.jpg,clear,night,highway,78,moderate
05111.jpg,clear,day,rural,54,severe
05112.jpg,snowy,day,highway,22,minor
05113.jpg,snowy,night,highway,63,moderate
05114.jpg,snowy,night,highway,104,severe
05115.jpg,rainy,dusk,highway,85,minor
05116.jpg,cloudy,dawn,highway,99,minor
05117.jpg,clear,dawn,urban,75,moderate
05118.jpg,clear,dusk,rural,62,moderate
05119.jpg,cloudy,dawn,rural,61,minor
05120.jpg,cloudy,dusk,rural,66,minor
05121.jpg,snowy,dusk,highway,108,severe
05122.jpg,snowy,day,rural,91,minor
05123.jpg,clear,dawn,highway,58,moderate
05124.jpg,snowy,night,highway,69,minor
05125.jpg,snowy,day,rural,85,moderate
05126.jpg,rainy,night,urban,82,severe
05127.jpg,rainy,dusk,rural,54,moderate
05128.jpg,rainy,dawn,urban,45,minor
05129.jpg,snowy,dusk,urban,60,severe
05130.jpg,rainy,night,highway,55,moderate
05131.jpg,clear,day,highway,30,severe
05132.jpg,snowy,dusk,urban,108,severe
05133.jpg,rainy,dusk,highway,68,moderate
05134.jpg,cloudy,dawn,rural,91,severe
05135.jpg,snowy,dusk,highway,119,moderate
05136.jpg,rainy,dawn,highway,45,minor
05137.jpg,cloudy,night,urban,108,severe
05138.jpg,cloudy,day,rural,92,minor
05139.jpg,clear,day,highway,36,severe
05140.jpg,clear,day,highway,113,minor
05141.jpg,cloudy,day,urban,68,minor
05142.jpg,rainy,dawn,highway,30,moderate
05143.jpg,snowy,dawn,rural,112,minor
05144.jpg,rainy,dawn,highway,74,severe
05145.jpg,snowy,dawn,rural,116,severe
05146.jpg,rainy,night,urban,55,moderate
05147.jpg,clear,day,urban,78,moderate
05148.jpg,snowy,day,rural,27,minor
05149.jpg,clear,night,urban,50,minor
05150.jpg,rainy,day,rural,50,moderate
05151.jpg,rainy,dusk,highway,97,minor
05152.jpg,cloudy,dusk,highway,109,severe
05153.jpg,cloudy,night,highway,120,severe
05154.jpg,rainy,night,rural,118,severe
05155.jpg,clear,night,highway,93,minor
05156.jpg,clear,dusk,rural,105,minor
05157.jpg,snowy,night,urban,95,severe
05158.jpg,clear,night,rural,27,moderate
05159.jpg,snowy,day,highway,42,moderate
05160.jpg,cloudy,night,rural,120,moderate
05161.jpg,cloudy,night,highway,36,moderate
05162.jpg,snowy,night,highway,80,minor
05163.jpg,clear,day,rural,94,moderate
05164.jpg,snowy,dawn,highway,118,moderate
05165.jpg,rainy,day,highway,40,moderate
05166.jpg,cloudy,day,rural,41,minor
05167.jpg,cloudy,dusk,rural,38,moderate
05168.jpg,clear,dusk,highway,103,minor
05169.jpg,cloudy,day,rural,111,severe
05170.jpg,snowy,night,highway,64,minor
05171.jpg,rainy,night,highway,109,severe
05172.jpg,snowy,night,highway,83,severe
05173.jpg,clear,night,rural,21,minor
05174.jpg,clear,day,rural,67,severe
05175.jpg,clear,dawn,highway,85,minor
05176.jpg,rainy,dawn,urban,46,minor
05177.jpg,snowy,night,urban,48,moderate
05178.jpg,cloudy,day,urban,52,moderate
05179.jpg,snowy,night,urban,80,moderate
05180.jpg,snowy,day,highway,56,minor
05181.jpg,snowy,dusk,highway,42,minor
05182.jpg,rainy,dawn,rural,120,severe
05183.jpg,cloudy,night,urban,92,severe
05184.jpg,clear,dusk,highway,111,severe
05185.jpg,cloudy,dusk,urban,59,severe
05186.jpg,clear,night,urban,107,moderate
05187.jpg,clear,night,urban,47,severe
05188.jpg,clear,night,highway,61,minor
05189.jpg,cloudy,day,rural,116,moderate
05190.jpg,cloudy,dawn,rural,110,severe
05191.jpg,snowy,dusk,urban,52,moderate
05192.jpg,snowy,dusk,rural,82,severe
05193.jpg,cloudy,dawn,urban,58,minor
05194.jpg,snowy,dusk,rural,54,severe
05195.jpg,cloudy,night,rural,75,severe
05196.jpg,clear,night,highway,45,severe
05197.jpg,cloudy,dusk,rural,25,minor
05198.jpg,clear,dawn,rural,103,severe
05199.jpg,snowy,dusk,rural,108,moderate
05200.jpg,clear,night,rural,28,minor
05201.jpg,cloudy,day,highway,94,minor
05202.jpg,snowy,day,highway,66,moderate
05203.jpg,snowy,dawn,urban,103,severe
05204.jpg,snowy,day,rural,21,minor
05205.jpg,clear,dawn,urban,59,severe
05206.jpg,snowy,dusk,rural,111,moderate
05207.jpg,rainy,day,urban,82,moderate
05208.jpg,clear,dawn,urban,69,moderate
05209.jpg,snowy,day,urban,92,moderate
05210.jpg,cloudy,dawn,urban,109,minor
05211.jpg,cloudy,dusk,highway,117,minor
05212.jpg,snowy,day,urban,100,minor
05213.jpg,rainy,dawn,highway,88,moderate
05214.jpg,cloudy,dusk,urban,106,moderate
05215.jpg,clear,day,highway,23,moderate
05216.jpg,cloudy,dawn,rural,85,minor
05217.jpg,snowy,night,urban,93,moderate
05218.jpg,snowy,dawn,rural,110,severe
05219.jpg,cloudy,dawn,highway,43,moderate
05220.jpg,clear,dusk,rural,60,minor
05221.jpg,rainy,night,rural,95,severe
05222.jpg,snowy,night,urban,40,moderate
05223.jpg,snowy,day,rural,64,severe
05224.jpg,rainy,dusk,rural,28,moderate
05225.jpg,snowy,dusk,urban,54,severe
05226.jpg,rainy,night,urban,105,severe
05227.jpg,rainy,dawn,rural,95,moderate
05228.jpg,cloudy,night,highway,32,minor
05229.jpg,snowy,dusk,rural,61,minor
05230.jpg,snowy,day,rural,53,moderate
05231.jpg,rainy,dawn,highway,108,moderate
05232.jpg,snowy,night,highway,75,minor
05233.jpg,cloudy,dusk,urban,23,minor
05234.jpg,cloudy,dawn,urban,40,minor
05235.jpg,clear,day,highway,24,severe
05236.jpg,snowy,dusk,rural,51,minor
05237.jpg,clear,night,rural,53,minor
05238.jpg,cloudy,dusk,rural,31,severe
05239.jpg,cloudy,night,rural,34,moderate
05240.jpg,cloudy,dawn,highway,73,moderate
05241.jpg,clear,dawn,urban,48,moderate
05242.jpg,rainy,night,rural,108,moderate
05243.jpg,rainy,night,urban,89,minor
05244.jpg,cloudy,day,highway,71,moderate
05245.jpg,rainy,day,highway,23,severe
05246.jpg,clear,dawn,highway,62,moderate
05247.jpg,rainy,night,highway,36,severe
05248.jpg,cloudy,night,highway,20,moderate
05249.jpg,rainy,day,rural,105,moderate
05250.jpg,clear,dusk,urban,60,moderate
05251.jpg,clear,day,highway,108,severe
05252.jpg,clear,dusk,highway,36,moderate
05253.jpg,clear,day,rural,85,minor
05254.jpg,rainy,night,highway,56,severe
05255.jpg,clear,dusk,urban,109,minor
05256.jpg,rainy,day,rural,68,moderate
05257.jpg,clear,dusk,urban,90,severe
05258.jpg,rainy,dusk,highway,83,severe
05259.jpg,snowy,night,highway,75,severe
05260.jpg,snowy,day,urban,28,severe
05261.jpg,clear,dawn,rural,91,severe
05262.jpg,rainy,dawn,urban,86,moderate
05263.jpg,cloudy,day,highway,99,moderate
05264.jpg,snowy,night,urban,40,severe
05265.jpg,rainy,dawn,rural,65,minor
05266.jpg,cloudy,dusk,highway,90,minor
05267.jpg,snowy,day,highway,94,moderate
05268.jpg,cloudy,day,urban,70,minor
05269.jpg,rainy,day,urban,29,severe
05270.jpg,snowy,dawn,highway,54,severe
05271.jpg,clear,day,rural,73,severe
05272.jpg,snowy,night,urban,71,severe
05273.jpg,cloudy,day,rural,110,minor
05274.jpg,rainy,night,rural,28,moderate
05275.jpg,cloudy,day,rural,45,minor
05276.jpg,clear,night,urban,66,moderate
05277.jpg,rainy,dusk,highway,37,moderate
05278.jpg,clear,day,urban,107,severe
05279.jpg,snowy,dusk,highway,89,moderate
05280.jpg,snowy,night,highway,85,severe
05281.jpg,cloudy,night,highway,21,severe
05282.jpg,cloudy,day,highway,101,moderate
05283.jpg,snowy,day,urban,29,severe
05284.jpg,rainy,dusk,rural,99,moderate
05285.jpg,cloudy,dawn,urban,52,severe
05286.jpg,clear,night,rural,61,moderate
05287.jpg,snowy,dawn,urban,22,severe
05288.jpg,snowy,dusk,highway,33,moderate
05289.jpg,cloudy,dusk,rural,110,moderate
05290.jpg,cloudy,dawn,highway,41,minor
05291.jpg,snowy,day,highway,120,minor
05292.jpg,snowy,dawn,highway,65,severe
05293.jpg,cloudy,day,urban,38,moderate
05294.jpg,snowy,dawn,highway,36,severe
05295.jpg,snowy,dawn,rural,106,severe
05296.jpg,rainy,dawn,highway,30,severe
05297.jpg,rainy,dusk,rural,72,severe
05298.jpg,cloudy,dawn,rural,82,severe
05299.jpg,rainy,night,urban,44,severe
05300.jpg,rainy,dusk,urban,57,moderate
05301.jpg,cloudy,dusk,highway,81,moderate
05302.jpg,rainy,day,rural,58,minor
05303.jpg,snowy,dusk,rural,42,severe
05304.jpg,rainy,day,rural,85,severe
05305.jpg,clear,dawn,urban,79,moderate
05306.jpg,snowy,night,highway,73,moderate
05307.jpg,clear,dawn,urban,107,moderate
05308.jpg,snowy,dawn,urban,47,moderate
05309.jpg,snowy,dawn,urban,55,severe
05310.jpg,rainy,dusk,urban,120,moderate
05311.jpg,cloudy,dawn,urban,117,severe
05312.jpg,snowy,dawn,highway,74,minor
05313.jpg,cloudy,dusk,rural,81,moderate
05314.jpg,cloudy,dusk,rural,41,severe
05315.jpg,cloudy,dawn,urban,48,moderate
05316.jpg,snowy,night,rural,42,moderate
05317.jpg,cloudy,dawn,urban,23,minor
05318.jpg,rainy,night,rural,79,moderate
05319.jpg,clear,night,rural,76,minor
05320.jpg,rainy,dusk,rural,103,severe
05321.jpg,clear,dusk,rural,29,minor
05322.jpg,rainy,dusk,rural,95,minor
05323.jpg,rainy,night,rural,79,severe
05324.jpg,rainy,dawn,urban,25,moderate
05325.jpg,snowy,night,highway,44,minor
05326.jpg,clear,dawn,urban,28,severe
05327.jpg,snowy,dawn,highway,32,moderate
05328.jpg,cloudy,dusk,rural,114,moderate
05329.jpg,snowy,dawn,highway,28,severe
05330.jpg,snowy,day,highway,26,severe
05331.jpg,clear,night,rural,87,severe
05332.jpg,snowy,night,highway,46,minor
05333.jpg,rainy,day,rural,36,moderate
05334.jpg,clear,night,highway,85,minor
05335.jpg,clear,dusk,rural,92,minor
05336.jpg,rainy,dawn,urban,90,minor
05337.jpg,rainy,dawn,highway,108,minor
05338.jpg,snowy,dawn,rural,46,minor
05339.jpg,snowy,day,urban,112,minor
05340.jpg,snowy,day,rural,79,moderate
05341.jpg,clear,dusk,rural,71,minor
05342.jpg,clear,day,rural,117,minor
05343.jpg,cloudy,night,highway,38,minor
05344.jpg,rainy,dawn,highway,75,severe
05345.jpg,snowy,dawn,rural,114,moderate
05346.jpg,cloudy,day,urban,90,minor
05347.jpg,clear,night,urban,88,minor
05348.jpg,cloudy,dusk,highway,97,moderate
05349.jpg,clear,dawn,rural,88,minor
05350.jpg,cloudy,dawn,urban,66,severe
05351.jpg,rainy,dawn,highway,85,severe
05352.jpg,rainy,dusk,highway,48,severe
05353.jpg,clear,day,urban,57,minor
05354.jpg,snowy,night,urban,95,minor
05355.jpg,cloudy,dawn,urban,77,severe
05356.jpg,clear,dusk,urban,60,moderate
05357.jpg,rainy,day,rural,32,moderate
05358.jpg,rainy,dawn,urban,98,minor
05359.jpg,cloudy,day,highway,86,moderate
05360.jpg,rainy,day,urban,95,moderate
05361.jpg,clear,dawn,urban,23,minor
05362.jpg,clear,night,urban,111,moderate
05363.jpg,snowy,day,urban,115,moderate
05364.jpg,cloudy,night,rural,73,severe
05365.jpg,rainy,night,urban,50,severe
05366.jpg,cloudy,night,highway,72,moderate
05367.jpg,cloudy,day,rural,68,moderate
05368.jpg,clear,day,highway,58,severe
05369.jpg,snowy,dawn,urban,25,moderate
05370.jpg,cloudy,dusk,urban,34,moderate
05371.jpg,clear,day,rural,33,severe
05372.jpg,clear,day,rural,44,severe
05373.jpg,cloudy,night,urban,43,minor
05374.jpg,cloudy,day,highway,68,moderate
05375.jpg,cloudy,dusk,rural,28,moderate
05376.jpg,rainy,dusk,rural,96,severe
05377.jpg,rainy,dusk,urban,43,moderate
05378.jpg,cloudy,dusk,rural,70,minor
05379.jpg,clear,dusk,urban,63,severe
05380.jpg,snowy,day,highway,71,moderate
05381.jpg,rainy,day,highway,64,moderate
05382.jpg,clear,day,highway,90,moderate
05383.jpg,clear,dusk,rural,34,severe
05384.jpg,snowy,dawn,highway,81,moderate
05385.jpg,rainy,dusk,highway,67,severe
05386.jpg,clear,dawn,rural,98,moderate
05387.jpg,clear,night,highway,45,severe
05388.jpg,clear,dawn,highway,53,minor
05389.jpg,snowy,day,rural,36,severe
05390.jpg,cloudy,day,highway,75,minor
05391.jpg,rainy,dusk,highway,56,moderate
05392.jpg,rainy,night,highway,99,moderate
05393.jpg,snowy,dusk,rural,38,moderate
05394.jpg,cloudy,night,urban,39,severe
05395.jpg,clear,dawn,urban,91,moderate
05396.jpg,snowy,night,urban,44,moderate
05397.jpg,clear,dusk,urban,120,minor
05398.jpg,clear,dawn,highway,31,minor
05399.jpg,clear,dusk,highway,115,minor
05400.jpg,rainy,dawn,highway,117,moderate
05401.jpg,snowy,day,highway,64,moderate
05402.jpg,cloudy,day,rural,82,moderate
05403.jpg,clear,night,highway,95,severe
05404.jpg,clear,day,rural,90,severe
05405.jpg,snowy,day,urban,70,moderate
05406.jpg,cloudy,night,urban,30,minor
05407.jpg,rainy,dawn,highway,61,severe
05408.jpg,snowy,dusk,rural,42,severe
05409.jpg,rainy,dawn,highway,96,minor
05410.jpg,rainy,dusk,highway,98,moderate
05411.jpg,clear,dawn,urban,46,minor
